"Package","Group","AssetType","Category","Tags","Placement","Name","Path","SizeKB","UseHint"
"Volumetric Fog Bundle Archives","Volumetric Fog Bundle Archives","UnityPackage Archive","Environment / Volumetric","Air/Dust/Fog; Volumetric System","","VolumetricFog2_URP","Assets/ThirdParty/VolumetricFogBundle/URP/VolumetricFog2_URP.unitypackage","145309.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Church","Demo Scene","Demo Scene","Volumetric System","","Church_StainedGlass","Assets/ThirdParty/VolumetricLights/Demos/Church/Scene/Church_StainedGlass.unity","212.8","Open to inspect vendor timing, lighting, camera, and timeline organization."
"Volumetric Lights","Demo / Church","Material","Material","Volumetric System","","Bricks","Assets/ThirdParty/VolumetricLights/Demos/Church/Materials/Bricks.mat","5.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Material","Material","Volumetric System","Ground/Area","Floor","Assets/ThirdParty/VolumetricLights/Demos/Church/Materials/Floor.mat","5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Material","Material","Volumetric System","","MainGlass","Assets/ThirdParty/VolumetricLights/Demos/Church/Materials/MainGlass.mat","5.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Material","Material","Volumetric System","","SideGlass","Assets/ThirdParty/VolumetricLights/Demos/Church/Materials/SideGlass.mat","5.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Material","Material","Volumetric System","","Wood","Assets/ThirdParty/VolumetricLights/Demos/Church/Materials/Wood.mat","5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Readme/Text","Environment / Volumetric","Comic Text; Volumetric System","","Source","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Source.txt","0.2","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","","Brick_Old_Alb","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Brick_Old_Alb.tif","577.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","","Brick_Old_AO","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Brick_Old_AO.tif","325.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","","Brick_Old_Nor","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Brick_Old_Nor.tif","1569.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","","Brick_Old_Rou","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Brick_Old_Rou.tif","396.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","Ground/Area","Floor_Checkered_Alb","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Floor_Checkered_Alb.png","1499.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","Ground/Area","Floor_Checkered_Nor","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Floor_Checkered_Nor.png","1056.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","","Giovanni_di_Domenico_The_Angel_of_the_Annunciation","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Giovanni_di_Domenico_The_Angel_of_the_Annunciation.jpg","3958.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","","Old Wood Albedo","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Old Wood Albedo.jpg","27.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","","Old Wood AO","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Old Wood AO.jpg","46.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Comic Text; Volumetric System","","Old Wood Normal","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Old Wood Normal.jpg","39.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Texture","Texture","Slash/Trail; Comic Text; Volumetric System","","Vitrail_Chartres_210209_07","Assets/ThirdParty/VolumetricLights/Demos/Church/Textures/Vitrail_Chartres_210209_07.jpg","2227.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Church","Unity Asset","Environment / Volumetric","Volumetric System","","LightingData","Assets/ThirdParty/VolumetricLights/Demos/Church/Scene/Church_StainedGlass/LightingData.asset","17.8","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Minimal","Demo Scene","Demo Scene","Volumetric System","","Demo","Assets/ThirdParty/VolumetricLights/Demos/Minimal/Scene/Demo.unity","1202.3","Open to inspect vendor timing, lighting, camera, and timeline organization."
"Volumetric Lights","Demo / Minimal","Material","Material","Volumetric System","Ground/Area","background","Assets/ThirdParty/VolumetricLights/Demos/Minimal/Materials/background.mat","3.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Minimal","Material","Material","Volumetric System","","occluderMat","Assets/ThirdParty/VolumetricLights/Demos/Minimal/Materials/occluderMat.mat","3.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Minimal","Unity Asset","Environment / Volumetric","Volumetric System","","Disc Light Profile","Assets/ThirdParty/VolumetricLights/Demos/Minimal/Presets/Disc Light Profile.asset","2.1","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Minimal","Unity Asset","Environment / Volumetric","Volumetric System","","Rect Light Profile","Assets/ThirdParty/VolumetricLights/Demos/Minimal/Presets/Rect Light Profile.asset","1.8","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Minimal","Unity Asset","Environment / Volumetric","Volumetric System","","Spot Light Profile 1","Assets/ThirdParty/VolumetricLights/Demos/Minimal/Presets/Spot Light Profile 1.asset","2.1","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Minimal","Unity Asset","Environment / Volumetric","Volumetric System","","Spot Light Profile 2","Assets/ThirdParty/VolumetricLights/Demos/Minimal/Presets/Spot Light Profile 2.asset","2.1","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Temple","Demo Scene","Demo Scene","Volumetric System","","Temple_Demo","Assets/ThirdParty/VolumetricLights/Demos/Temple/Scene/Temple_Demo.unity","678.1","Open to inspect vendor timing, lighting, camera, and timeline organization."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Alpha","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Alpha.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Base","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/Base.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Capsule","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Capsule.mat","2.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Coloumn","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/Coloumn.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","ColoumnHead","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/ColoumnHead.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Fire; Volumetric System","","Fire","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Fire.mat","3.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","Ground/Area","Ground","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Ground.mat","3.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","InteriorColoumnBase","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/InteriorColoumnBase.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","InteriorSupportWall","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/InteriorSupportWall.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","MainRoof_Aetoma","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/MainRoof_Aetoma.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","MainRoof_Zooforos","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/MainRoof_Zooforos.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Marble","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/Marble.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Metal","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Metal.mat","3.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Omega","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Omega.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Sky","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Sky.mat","2.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Triglyph","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/Triglyph.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Triglyph_Corner","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/Triglyph_Corner.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Material","Material","Volumetric System","","Walls","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/Walls.mat","3.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Prefab","Environment / Volumetric","Volumetric System","","Alpha","Assets/ThirdParty/VolumetricLights/Demos/Temple/Prefabs/Alpha.prefab","2.2","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Temple","Prefab","Environment / Volumetric","Volumetric System","Ground/Area","Ground","Assets/ThirdParty/VolumetricLights/Demos/Temple/Prefabs/Ground.prefab","5.4","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Temple","Prefab","Environment / Volumetric","Volumetric System","","Omega","Assets/ThirdParty/VolumetricLights/Demos/Temple/Prefabs/Omega.prefab","2.2","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Temple","Prefab","Environment / Volumetric","Volumetric System","","Parthenon_LowPoly","Assets/ThirdParty/VolumetricLights/Demos/Temple/Prefabs/Parthenon_LowPoly.prefab","897.8","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Temple","Prefab","Environment / Volumetric","Volumetric System","","Torch","Assets/ThirdParty/VolumetricLights/Demos/Temple/Prefabs/Torch.prefab","237","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Temple","Texture","Texture","Volumetric System","","Marble_A","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/Marble_A.png","7299.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Texture","Texture","Volumetric System","","Marble_N","Assets/ThirdParty/VolumetricLights/Demos/Temple/Materials/Temple/Marble_N.png","3341.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Volumetric Lights","Demo / Temple","Unity Asset","Environment / Volumetric","Volumetric System","","LightingData","Assets/ThirdParty/VolumetricLights/Demos/Temple/Scene/Temple_Demo/LightingData.asset","17.7","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / Temple","Unity Asset","Environment / Volumetric","Volumetric System","","TorchLightProfile","Assets/ThirdParty/VolumetricLights/Demos/Temple/Presets/TorchLightProfile.asset","1.7","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / URP Pipeline Settings","Unity Asset","Environment / Volumetric","Volumetric System","","UniversalRenderPipelineAsset","Assets/ThirdParty/VolumetricLights/Demos/URP Pipeline Settings/UniversalRenderPipelineAsset.asset","4.6","Scene atmosphere system; needs URP RendererFeature/Volume settings."
"Volumetric Lights","Demo / URP Pipeline Settings","Unity Asset","Environment / Volumetric","Volumetric System","","UniversalRenderPipelineAsset_Renderer","Assets/ThirdParty/VolumetricLights/Demos/URP Pipeline Settings/UniversalRenderPipelineAsset_Renderer.asset","3.1","Scene atmosphere system; needs URP RendererFeature/Volume settings."
